hour,day_of_week,weather,road_type,base_travel_time,traffic_level,travel_time
7,3,Rain,Main Road,20.39237388196168,MEDIUM,30.026061718162218
11,4,Cloudy,Residential,25.80319473716236,MEDIUM,35.1701612030643
23,6,Sunny,Main Road,15.659288639681755,LOW,18.32737701245569
15,0,Sunny,Main Road,14.100342278578013,MEDIUM,18.72641421737713
14,3,Cloudy,Main Road,20.60163176324918,MEDIUM,26.32747124989612
4,3,Sunny,Residential,17.066886648032963,LOW,20.02700103267996
11,0,Rain,Residential,10.048956587222408,MEDIUM,14.974450832274783
10,2,Cloudy,Main Road,18.89210936439403,HIGH,32.88321255547495
11,3,Sunny,Highway,15.599066874404011,LOW,16.445790027236693
11,6,Rain,Main Road,22.483886884625957,MEDIUM,33.417528407898146
11,6,Sunny,Main Road,29.712809138658063,MEDIUM,38.185183629083696
1,2,Sunny,Highway,16.84123383626238,LOW,14.744288433061026
10,6,Sunny,Highway,20.643680788240818,MEDIUM,28.277716462034057
1,6,Rain,Residential,29.138164192916793,MEDIUM,37.2907292963307
16,4,Rain,Main Road,21.155744656774544,MEDIUM,28.476980162233314
17,1,Rain,Highway,7.3208657480826345,HIGH,11.867899175876612
1,0,Rain,Residential,9.746485070506559,MEDIUM,12.274400440313155
7,3,Rain,Highway,9.62352426902336,MEDIUM,14.261115880539773
14,4,Sunny,Residential,29.85707382709919,MEDIUM,36.610411502041394
9,2,Cloudy,Residential,7.483492112288355,HIGH,13.218797907676805
8,6,Sunny,Residential,5.197553549646884,MEDIUM,7.132005684786122
23,6,Cloudy,Main Road,12.302550502258287,LOW,13.379600582489516
14,5,Rain,Highway,24.16239721406698,MEDIUM,29.104384710323767
19,6,Rain,Main Road,17.957079167091166,HIGH,33.21058323675667
18,1,Cloudy,Main Road,18.161863097150658,HIGH,33.189036736565264
19,1,Rain,Residential,22.578454191788925,HIGH,42.51352984351113
9,5,Sunny,Highway,20.376250684102764,MEDIUM,24.53868225686162
0,6,Rain,Residential,25.130096445797268,LOW,29.178459541831586
16,0,Sunny,Residential,29.658827397557808,MEDIUM,37.849420971739015
4,1,Rain,Residential,20.75361415273945,MEDIUM,26.36092782033996
5,0,Sunny,Main Road,10.194718619883767,LOW,10.59868041382123
12,5,Rain,Highway,10.093815646074923,MEDIUM,12.272422255669088
15,4,Sunny,Highway,28.206057821492728,LOW,32.11121620190265
10,5,Cloudy,Residential,14.984861994483719,HIGH,26.083689428126704
12,4,Rain,Highway,6.352793329710583,MEDIUM,7.805699469299619
20,5,Cloudy,Residential,15.608726974788729,HIGH,28.356625001781513
5,3,Sunny,Main Road,15.277171266706828,LOW,15.164596650411898
8,6,Cloudy,Highway,6.057774026217265,MEDIUM,7.95878619746942
22,0,Cloudy,Highway,6.267729373566862,MEDIUM,7.5613642197226465
11,5,Rain,Highway,25.111663702937108,LOW,29.371707787284397
10,0,Rain,Highway,20.647698801590366,HIGH,39.76603251729943
16,6,Cloudy,Main Road,15.268915018107277,MEDIUM,20.890409788510578
8,1,Sunny,Highway,18.69918232705231,MEDIUM,24.47242512344332
16,4,Sunny,Residential,25.586847791646708,LOW,30.614057715811548
2,4,Cloudy,Main Road,16.47820165384197,MEDIUM,20.08513333782657
13,2,Rain,Residential,5.523239995120528,HIGH,8.662462116827161
19,3,Sunny,Highway,25.04432981646281,MEDIUM,34.85113456839849
6,0,Cloudy,Highway,20.687779054787008,LOW,23.088419024655213
1,3,Sunny,Highway,19.883463224614154,LOW,16.292397647815967
12,4,Rain,Main Road,12.187517795553845,MEDIUM,17.368159702307455
14,1,Sunny,Highway,12.085462891651154,LOW,12.485097604632161
2,1,Cloudy,Main Road,15.280838487928737,LOW,15.774260319206189
13,2,Cloudy,Residential,5.554266463689493,MEDIUM,7.552173170465123
13,3,Sunny,Highway,21.861304127043912,LOW,23.885039778805982
4,3,Rain,Main Road,7.818365396506395,MEDIUM,10.784335356285697
21,3,Rain,Main Road,6.041732249085967,HIGH,9.28725144282297
5,0,Rain,Residential,7.282739216348547,MEDIUM,10.360063723821717
7,2,Sunny,Residential,25.086571430719687,HIGH,42.877956441512005
11,2,Rain,Main Road,23.351899754770404,HIGH,37.889969378411784
15,6,Sunny,Main Road,19.54204196050763,LOW,21.1533296010607
4,2,Sunny,Main Road,22.08510336746773,LOW,22.855213478629054
21,2,Rain,Highway,19.338426296515358,MEDIUM,23.344435528842258
2,2,Rain,Main Road,18.609326538522588,LOW,20.300332231557217
9,3,Cloudy,Residential,11.195325073650189,HIGH,20.309935540681103
22,6,Cloudy,Residential,12.566376066488731,MEDIUM,16.138563972411085
3,3,Cloudy,Highway,16.270930232308086,LOW,15.982390234703379
0,6,Rain,Main Road,16.020903300771053,LOW,18.947772816752376
21,6,Sunny,Highway,28.010643182538747,LOW,28.259927015984367
17,2,Cloudy,Residential,7.711018073188762,HIGH,13.259366890896064
15,5,Sunny,Residential,24.355767138824692,LOW,25.987216664291687
11,5,Cloudy,Residential,7.099055568585534,LOW,8.3796309688026
18,1,Cloudy,Main Road,21.08957881099873,HIGH,34.47238708968441
1,3,Cloudy,Residential,22.934386767713978,MEDIUM,29.329684785378916
23,2,Rain,Highway,28.28489289450215,MEDIUM,34.985443262484125
12,6,Cloudy,Highway,19.413732711404514,LOW,18.606628215626657
4,5,Rain,Highway,16.254169253755258,LOW,15.872751280181966
20,5,Cloudy,Residential,25.47705984850541,HIGH,40.62028951315586
0,4,Sunny,Main Road,25.960932225590152,LOW,26.07892041608532
18,0,Rain,Highway,21.342012671260793,HIGH,34.02465365429665
12,5,Sunny,Residential,5.603080232576608,MEDIUM,7.165657495468024
14,6,Cloudy,Main Road,24.622369306115896,LOW,28.659572370701884
3,0,Rain,Main Road,15.670061343811366,MEDIUM,20.999840024073094
0,3,Cloudy,Highway,20.893497749778415,LOW,20.443923618076855
3,4,Sunny,Highway,5.922970912251836,LOW,5.178087274322782
6,2,Cloudy,Highway,26.387070217627294,LOW,30.92173607862047
9,5,Rain,Residential,20.245286035297074,HIGH,35.25960204256491
23,4,Cloudy,Residential,16.82209182328297,MEDIUM,20.937943410240166
23,3,Cloudy,Residential,16.23186516461378,MEDIUM,23.36303152208703
19,4,Rain,Residential,28.628083678538424,HIGH,55.8759493761923
19,4,Rain,Main Road,23.79314763922165,HIGH,37.690746906381285
6,0,Rain,Main Road,27.301469418066127,MEDIUM,40.65400295576135
3,4,Sunny,Residential,15.505717426941615,LOW,16.667721312274637
21,0,Sunny,Residential,6.907544256246774,MEDIUM,9.14519767139014
10,5,Cloudy,Residential,8.315117119923155,HIGH,13.638165159330647
10,1,Cloudy,Residential,9.291613409903512,HIGH,15.470699164529657
8,3,Rain,Highway,7.843409438859029,HIGH,12.751126873770374
9,5,Cloudy,Highway,16.30144097483871,MEDIUM,22.032367328366806
20,3,Rain,Main Road,13.391177636695177,HIGH,26.184848925017494
23,6,Cloudy,Main Road,25.912444546452793,MEDIUM,33.66895551094514
23,3,Rain,Highway,16.4670035057991,MEDIUM,21.270240541882448
20,2,Sunny,Main Road,11.190876942668911,HIGH,20.841434429102218
15,2,Sunny,Residential,8.518063556390175,MEDIUM,11.731751402446328
16,0,Rain,Highway,14.513377508432445,MEDIUM,19.760650222672535
5,4,Cloudy,Highway,9.986681710298713,LOW,8.938209210461881
0,6,Rain,Residential,12.885583923107585,LOW,14.63165319190248
8,2,Sunny,Highway,24.646234571347744,MEDIUM,32.21717122552514
23,4,Cloudy,Main Road,20.555844678161925,MEDIUM,27.586584528558582
0,0,Rain,Highway,17.62324890973,LOW,21.11225547546898
20,0,Sunny,Highway,24.066520751923825,HIGH,39.566557770825064
10,1,Rain,Main Road,24.914364908411567,HIGH,46.568892722087654
1,6,Sunny,Main Road,16.45138915058808,LOW,16.49984211014299
9,6,Rain,Highway,14.60870668056913,HIGH,22.896063329616123
0,1,Sunny,Highway,13.542065081940736,LOW,11.898241073273107
5,1,Rain,Highway,19.24039849722586,LOW,21.308166174780276
21,2,Sunny,Main Road,14.623028595563934,MEDIUM,20.769894600233684
10,6,Cloudy,Main Road,22.12951120912793,HIGH,38.88760167024645
16,6,Sunny,Highway,16.037422079237146,LOW,17.259095217536167
2,2,Rain,Residential,7.13519106436758,MEDIUM,9.546352883115368
15,2,Cloudy,Highway,14.574243894702816,LOW,16.160173885028076
2,4,Rain,Main Road,11.745314620779158,MEDIUM,14.490728441965203
0,1,Rain,Main Road,29.51309765509769,MEDIUM,39.23848094409228
10,4,Sunny,Main Road,21.169925334420842,MEDIUM,30.126780210956735
5,4,Sunny,Residential,13.22983368815465,LOW,14.326993040625352
2,6,Rain,Highway,21.078125626886955,LOW,19.617148334547824
3,2,Sunny,Main Road,5.170996180005306,LOW,5.634924153276399
22,5,Cloudy,Residential,19.52702250137197,MEDIUM,23.589717237872225
3,6,Sunny,Residential,5.763217566175875,LOW,5.425115815215676
16,5,Cloudy,Residential,12.680591649532278,MEDIUM,16.374913153917063
9,4,Sunny,Residential,18.56156415247834,HIGH,31.481508661496637
7,5,Cloudy,Main Road,27.17288141474589,HIGH,40.854555681608495
22,5,Rain,Highway,29.903601391028342,MEDIUM,37.96003805804415
3,0,Sunny,Highway,17.934559456006696,LOW,16.710303493533484
17,6,Sunny,Highway,12.245493155537314,MEDIUM,17.22280362959068
4,5,Rain,Main Road,14.863400491728513,LOW,16.900766004211786
0,1,Cloudy,Highway,28.432343608705867,LOW,29.42263537671068
14,6,Sunny,Main Road,16.85217227504871,LOW,18.778649133143464
20,5,Rain,Residential,19.751062682139562,HIGH,37.617657640504376
15,2,Sunny,Residential,22.52000039005891,MEDIUM,32.3062710119602
2,0,Cloudy,Residential,13.451032671793948,LOW,15.34290853675544
6,5,Sunny,Main Road,26.361838481024385,LOW,29.705650765080023
15,1,Cloudy,Main Road,25.108173037809486,MEDIUM,30.735163944360348
2,3,Rain,Residential,29.71968895417629,MEDIUM,38.38769334057405
13,6,Rain,Residential,22.83273615575089,MEDIUM,30.65079350882112
17,1,Rain,Residential,9.768108373104715,HIGH,17.543081645362072
14,4,Rain,Main Road,17.89932113538342,HIGH,28.173083003941795
20,1,Cloudy,Main Road,24.331824155606093,HIGH,40.558742479262115
2,6,Sunny,Residential,15.65953833641338,LOW,15.309632200526973
7,2,Rain,Main Road,22.997871349943498,HIGH,44.655101886554114
0,3,Cloudy,Main Road,5.153248891833099,LOW,6.133620311851716
21,4,Rain,Residential,24.809215872165442,HIGH,38.76918632696852
22,3,Sunny,Highway,10.942003344527265,LOW,13.09667800972543
11,0,Rain,Main Road,18.81112398197383,MEDIUM,28.048689299007442
18,2,Cloudy,Highway,9.903612065526039,HIGH,16.721237059448107
2,2,Cloudy,Highway,19.545875864749874,LOW,18.644264455067535
3,0,Rain,Main Road,17.447105219331092,MEDIUM,23.796770805422156
13,1,Cloudy,Main Road,23.353365660720733,MEDIUM,29.516610621597962
15,1,Cloudy,Highway,8.516669988121443,LOW,9.682951652160831
14,6,Sunny,Residential,9.968050845622958,MEDIUM,12.836675327269326
3,1,Rain,Highway,16.03370786889051,MEDIUM,19.37789935282748
18,6,Sunny,Main Road,28.613349136099103,HIGH,45.360864138409454
4,6,Sunny,Highway,27.57894857995797,LOW,22.84238292490083
15,6,Sunny,Highway,7.191988249460833,LOW,7.419431802975894
0,4,Rain,Main Road,9.049348081273779,MEDIUM,11.706049084475863
18,2,Rain,Highway,5.668776265322488,HIGH,10.01840017785538
22,3,Cloudy,Residential,28.795875976276214,MEDIUM,40.474125215025836
16,1,Cloudy,Highway,22.66054802626876,LOW,24.437898228513912
13,0,Cloudy,Residential,18.753819925818977,MEDIUM,25.455248714469835
2,2,Rain,Residential,19.348558239312332,MEDIUM,25.991770447141615
0,2,Sunny,Residential,12.7846954882688,LOW,13.4096533396981
9,1,Sunny,Highway,15.283961586882032,MEDIUM,18.542893435058183
12,0,Sunny,Highway,20.725154297853997,LOW,21.6186807576386
10,5,Cloudy,Residential,12.586536767549436,MEDIUM,18.131144036206617
21,1,Rain,Main Road,15.581580690112066,MEDIUM,22.86009957681956
12,6,Sunny,Residential,18.068365454811136,MEDIUM,22.432842812335682
15,5,Rain,Main Road,17.27766320547449,MEDIUM,22.60273855625067
14,5,Sunny,Highway,24.74584855382948,LOW,24.879455772110028
14,5,Rain,Highway,6.042993604714981,LOW,7.08806862159543
10,5,Rain,Main Road,28.23481803942582,HIGH,55.076308605345744
8,0,Rain,Residential,27.470708691625106,HIGH,47.94595675918938
9,5,Rain,Highway,11.19937658801275,HIGH,18.809213844911604
19,1,Rain,Highway,24.180784744109847,HIGH,41.95623892460243
1,2,Cloudy,Main Road,20.023766679915315,LOW,23.26325757945134
10,2,Sunny,Main Road,10.69759449298719,HIGH,16.163942221671338
4,0,Rain,Main Road,29.088347821475466,LOW,34.7396407639547
5,0,Rain,Main Road,13.976034202136383,MEDIUM,19.156258316091936
8,2,Sunny,Main Road,23.971118692134425,HIGH,43.6256159808746
14,3,Rain,Residential,26.863182918286565,HIGH,42.42073282933468
22,5,Sunny,Highway,24.057150171136392,LOW,23.553667559225165
0,2,Sunny,Residential,12.75889186085946,LOW,13.483418124493362
5,2,Cloudy,Highway,22.20206578142812,LOW,20.971780114640456
8,0,Sunny,Residential,29.639279453200317,HIGH,47.19102120410208
13,2,Cloudy,Highway,28.998225188516763,LOW,32.31550027628696
1,5,Cloudy,Residential,18.715350332563382,LOW,19.160936271288666
0,1,Sunny,Highway,13.157490838923295,LOW,12.144911229213601
7,6,Sunny,Main Road,11.106848481037428,MEDIUM,15.906965440867186
19,6,Cloudy,Residential,27.303552973338782,HIGH,46.41034683628161
8,6,Sunny,Residential,29.56530557965875,HIGH,51.05801886932861
18,4,Sunny,Main Road,15.098582662917835,HIGH,24.553775928571458
16,0,Sunny,Residential,9.791232768294932,MEDIUM,12.891150536707238
7,1,Sunny,Highway,25.351789195889218,HIGH,41.43668648299749
3,4,Sunny,Highway,16.59291050717304,LOW,14.506530732243592
0,1,Cloudy,Highway,27.588210694292403,LOW,24.33011581818119
12,6,Rain,Main Road,12.400451047035759,MEDIUM,17.837682267993852
10,0,Rain,Residential,8.870895356965221,HIGH,15.642271899297253
3,4,Sunny,Residential,8.437715960250786,LOW,9.001241547921461
12,5,Rain,Highway,6.318951842199892,LOW,6.224860045516635
5,5,Cloudy,Main Road,21.3496458877498,LOW,20.86300422517271
4,2,Cloudy,Highway,8.092339044906065,LOW,7.984788887286508
18,5,Rain,Main Road,11.753366949885756,HIGH,18.474031992500596
10,1,Cloudy,Main Road,18.38287814915669,HIGH,28.578832381461723
1,4,Sunny,Main Road,26.2878595314996,LOW,28.49565164605157
1,1,Sunny,Highway,9.871340533222524,LOW,9.040467027592406
16,0,Rain,Highway,28.725154189330173,MEDIUM,37.29471710887652
16,0,Cloudy,Highway,28.151432686646473,LOW,32.11646731944525
2,4,Rain,Residential,25.53198077735768,MEDIUM,35.52618762548802
4,2,Sunny,Main Road,22.593604456862785,LOW,23.262506673341658
8,4,Cloudy,Main Road,24.858091992754577,MEDIUM,35.96925653578336
13,0,Cloudy,Residential,18.301818980609944,MEDIUM,24.264683844283592
23,5,Cloudy,Main Road,25.155685649254615,MEDIUM,33.85901654801125
17,2,Rain,Main Road,21.330616884764712,HIGH,37.21984518955406
8,0,Cloudy,Highway,26.492704071190477,MEDIUM,37.295920652581216
1,0,Cloudy,Highway,19.33761694167957,LOW,18.635658590725548
20,5,Cloudy,Main Road,5.777051307328083,HIGH,10.091196558951202
3,5,Cloudy,Main Road,10.03229557059243,LOW,9.928547980621458
7,5,Rain,Residential,24.424663220436894,HIGH,40.863041860547874
8,1,Cloudy,Residential,19.33018154604129,HIGH,31.422923008548015
15,4,Cloudy,Residential,15.353486747650189,MEDIUM,21.07007460356946
11,5,Rain,Main Road,26.068085442561426,MEDIUM,35.440786153626156
15,5,Cloudy,Residential,23.197005030357687,MEDIUM,30.190564502134688
4,5,Cloudy,Highway,9.03503481545993,LOW,7.905771857130347
3,3,Cloudy,Main Road,22.762302240431165,LOW,25.205847972132702
12,2,Rain,Main Road,7.482477963113949,MEDIUM,10.958302326150186
0,2,Sunny,Highway,22.683737328173354,LOW,21.083374971778493
1,3,Rain,Main Road,21.979273527195847,MEDIUM,28.460206804228967
22,1,Cloudy,Main Road,17.259203657790863,MEDIUM,23.090815168221955
8,1,Sunny,Residential,29.869489274964717,HIGH,47.645581974872954
14,4,Sunny,Residential,15.455765346016099,MEDIUM,21.234160415362286
11,0,Sunny,Highway,8.448835458486421,LOW,8.395874172311778
8,1,Rain,Residential,11.28452579560863,HIGH,22.725344156836613
12,6,Cloudy,Highway,26.864659059181502,LOW,24.645196690333794
5,0,Rain,Residential,18.98580636727538,MEDIUM,23.518892143277768
11,0,Cloudy,Residential,10.23981225514721,MEDIUM,13.595380662032335
4,4,Cloudy,Highway,27.22720700251006,LOW,23.913608205387316
5,5,Rain,Main Road,21.74604116239565,MEDIUM,28.224865367493255
13,4,Rain,Highway,5.006467589642023,MEDIUM,6.03792010188076
15,0,Sunny,Highway,18.061167036060844,LOW,20.061928411172648
7,4,Rain,Residential,13.083725081800438,HIGH,21.253153892795616
10,6,Rain,Residential,17.902359426316096,HIGH,31.479038105799876
6,1,Sunny,Highway,25.476283679892617,LOW,28.998284856010827
0,4,Cloudy,Highway,16.621424059610852,LOW,14.265315226323347
7,0,Sunny,Main Road,17.83092193776247,HIGH,28.41402517013022
22,6,Cloudy,Main Road,13.516878203073846,LOW,15.804771574444334
9,2,Sunny,Main Road,20.46532508523111,HIGH,34.5349378558795
13,4,Cloudy,Residential,14.833652549970159,MEDIUM,20.122802891807993
3,2,Rain,Highway,5.984002893504591,LOW,6.994843376822824
21,2,Sunny,Residential,28.8607582987798,MEDIUM,35.45937904295323
12,2,Rain,Highway,28.226672279815023,MEDIUM,34.5924419965664
13,6,Rain,Main Road,16.228312040941727,HIGH,25.866314239453896
13,4,Rain,Residential,25.8488065497743,HIGH,44.470469761529436
14,2,Rain,Highway,28.943402571871594,LOW,34.55304110663374
20,1,Cloudy,Main Road,28.740437457644948,HIGH,50.74219529795598
19,2,Sunny,Main Road,16.8177399136843,HIGH,25.331109356050714
3,3,Rain,Main Road,13.909352808406314,MEDIUM,18.063212751391948
7,3,Rain,Highway,11.760180264785115,MEDIUM,15.145153883234101
11,0,Rain,Main Road,14.33174759036158,MEDIUM,21.144932358405512
18,1,Sunny,Highway,21.705757932556388,HIGH,39.05779845691281
10,6,Cloudy,Highway,8.52458364594837,MEDIUM,11.780193602395313
0,0,Rain,Main Road,16.445870187083578,MEDIUM,20.631169716058064
7,1,Rain,Main Road,9.540717292655113,HIGH,17.596362676652777
23,6,Sunny,Main Road,27.92183423249151,MEDIUM,33.73763378932747
6,0,Sunny,Main Road,6.82936989164979,MEDIUM,9.076689625060881
10,5,Sunny,Highway,19.707670084309346,MEDIUM,24.507721910039454
21,4,Cloudy,Residential,25.067528158648066,MEDIUM,33.34766035735561
1,0,Cloudy,Main Road,28.46603393132374,LOW,30.190664812773623
1,0,Cloudy,Residential,19.7813277466865,MEDIUM,25.62048032561802
9,1,Cloudy,Residential,15.942072436669498,HIGH,28.46779786075888
16,5,Cloudy,Main Road,9.661463736553923,LOW,11.11482974227048
0,5,Cloudy,Main Road,29.30589112912422,LOW,30.024516756656617
23,3,Cloudy,Highway,11.85134458734466,LOW,13.072185033271252
3,5,Rain,Residential,17.57782997574096,MEDIUM,21.675902286822023
20,1,Sunny,Highway,22.8439276700472,HIGH,36.50295327634075
5,0,Cloudy,Residential,24.637011927330942,LOW,27.46503627930587
4,5,Rain,Highway,12.236708275671045,LOW,12.772452225398661
15,0,Cloudy,Residential,11.647964214992333,MEDIUM,16.446302033250912
9,2,Cloudy,Residential,19.727412506532847,HIGH,30.6872126160973
23,2,Cloudy,Main Road,21.322698705023456,MEDIUM,28.805071571361538
12,2,Cloudy,Residential,15.825590115947067,MEDIUM,21.03855634665532
11,1,Sunny,Residential,21.78035682763754,MEDIUM,29.902630045160176
13,2,Cloudy,Main Road,28.16433865298432,MEDIUM,35.10226543536273
16,3,Rain,Highway,19.832116022391556,MEDIUM,27.2266478281431
8,1,Sunny,Highway,15.778117753007447,HIGH,24.075357781451622
13,4,Sunny,Residential,25.67173431370589,MEDIUM,34.849510705221505
13,6,Rain,Main Road,5.867526244689423,MEDIUM,7.903450680514944
18,0,Sunny,Highway,25.002510001272082,MEDIUM,33.27137201879644
17,5,Sunny,Residential,25.519028398721524,MEDIUM,38.0851168234274
3,6,Rain,Main Road,21.714597683670416,LOW,25.26174509583944
11,1,Rain,Main Road,13.886978803850653,MEDIUM,18.3570573613159
19,3,Cloudy,Main Road,16.370568668006236,HIGH,30.49262767431606
18,4,Sunny,Residential,17.541777166775724,HIGH,30.655655581649846
11,3,Cloudy,Residential,15.800654436159283,MEDIUM,23.059347657223668
22,6,Rain,Main Road,22.76477096327128,MEDIUM,31.165748648456148
4,2,Rain,Main Road,27.59894684812245,MEDIUM,38.46184835229204
23,3,Sunny,Main Road,26.517789070414047,MEDIUM,34.92127198297248
22,1,Rain,Highway,14.833359122594377,MEDIUM,21.446327359433553
11,6,Sunny,Main Road,29.15253978033638,MEDIUM,35.61505557359135
1,0,Sunny,Highway,21.374473457792625,LOW,20.262884624991308
19,6,Sunny,Residential,24.665658100844926,HIGH,43.11421103357342
0,1,Rain,Residential,16.354914150917054,MEDIUM,20.477527804200832
20,0,Rain,Highway,20.847789360958373,HIGH,41.69283337512828
23,2,Cloudy,Residential,9.571805177350408,MEDIUM,12.010281567939876
7,4,Sunny,Residential,13.820177621481855,HIGH,23.156011951071637
12,1,Cloudy,Highway,21.839915428023783,LOW,24.11410684762845
10,2,Rain,Residential,25.95460375469512,HIGH,39.959849247113226
